AÑO_ACTIVO;CODIGO_BUQUE;CODIGO_UE;CODIGO_CFR;NOMBRE_BUQUE;MATRICULA;FOLIO;DISTINTIVO;LISTA;CENSOPORMODALIDAD;CALADERO;MODALIDAD;LABORATORIO_PTOBASE;CODIGO_PUERTO_BASE;PUERTO_BASE;VERNACULO;PROVINCIA;AUTONOMIA_PUERTO_BASE;ESTADO;PAIS_EXPORTACION;FECHA_ALTA_CENSO;FECHA_SITUACION;FECHA_ENTRADA_SERVICIO;IRREGULAR;ESLORA_TOTAL;ESLORA_PP;LOA;ARQUEO_TRB;ARQUEO_GT;SITUACION_GT;POTENCIA_CV;POTENCIA_KW;TIPO_CASCO;AÑO_CONST
2018;1009;ESP000001009;ESP000001009;ANGEL Y ANDRES;MH-2;158    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73100;CIUDADELA;CIUTADELLA DE MENORCA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/6/1972 0:00:00;NO;7,09;;VL0010;2,50;1,48;DEFINITIVO;45,00;33,11;MADERA;1971
2018;1011;ESP000001011;ESP000001011;CURNIOLA;MH-2;179    ;EB3799;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73100;CIUDADELA;CIUTADELLA DE MENORCA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;17/11/1982 0:00:00;NO;11,36;;VL1012;14,00;8,15;DEFINITIVO;96,00;70,64;MADERA;1981
2018;1012;ESP000001012;ESP000001012;DESEO;MH-2;160    ;EB3827;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;72100;IBIZA;EIVISSA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/2/1973 0:00:00;NO;8,60;;VL0010;5,50;3,06;DEFINITIVO;82,00;60,33;MADERA;1972
2018;1019;ESP000001019;ESP000001019;IBIS TERCERO;MH-2;168    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73100;CIUDADELA;CIUTADELLA DE MENORCA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/2/1968 0:00:00;NO;8,48;;VL0010;4,04;2,30;DEFINITIVO;56,00;41,20;MADERA;1968
2018;1022;ESP000001022;ESP000001022;JUANITA;MH-2;140    ;EB4955;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73100;CIUDADELA;CIUTADELLA DE MENORCA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;23/12/1968 0:00:00;NO;9,35;;VL0010;5,61;3,23;DEFINITIVO;46,00;33,84;MADERA;1968
2018;1023;ESP000001023;ESP000001023;LLUM I VIDA;MH-2;172    ;EB3798;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;72100;IBIZA                         ;EIVISSA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/11/1977 0:00:00;NO;8,85;;VL0010;5,69;3,50;DEFINITIVO;86,00;63,28;MADERA;1974
2018;1027;ESP000001027;ESP000001027;MERCEDES;MH-2;159    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73100;CIUDADELA;CIUTADELLA DE MENORCA;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;14/2/1973 0:00:00;NO;7,30;;VL0010;3,10;1,60;DEFINITIVO;45,00;33,11;MADERA;1973
2018;1138;ESP000001138;ESP000001138;TAIDA;TE-1;3565   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81200;SANTA CRUZ DE LA PALMA        ;SANTA CRUZ DE LA PALMA;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;10/2/1968 0:00:00;NO;7,77;7,30;VL0010;2,71;2,35;DEFINITIVO;7,50;5,51;MADERA;1967
2018;1141;ESP000001141;ESP000001141;MARI DEL MAR;TE-1;3955   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81100;STA CRUZ TENERIFE;STA CRUZ TENERIFE;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/11/1980 0:00:00;NO;10,77;9,50;VL1012;8,27;6,83;DEFINITIVO;29,00;21,33;MADERA;1980
2018;1146;ESP000001146;ESP000001146;AURA DEL CARMEN;TE-1;2306   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82103;TALIARTE                      ;PUERTO DE TALIARTE;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;25/4/1973 0:00:00;SI;13,08;12,90;VL1218;15,75;10,46;DEFINITIVO;188,00;138,33;MADERA;1943
2018;1148;ESP000001148;ESP000001148;CLUB MERY;TE-1;3652   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82340;ORZOLA                        ;ÓRZOLA;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;19/11/1992 0:00:00;8/7/2009 0:00:00;22/1/1970 0:00:00;NO;11,10;9,80;VL1012;8,14;6,04;DEFINITIVO;98,00;72,11;MADERA;1970
2018;1161;ESP000001161;ESP000001161;MARIA ISABEL;TE-1;3435   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82302;PUERTO DEL CARMEN             ;PUERTO DEL CARMEN;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;3/6/2013 0:00:00;6/8/1964 0:00:00;NO;8,12;;VL0010;3,95;2,26;DEFINITIVO;16,00;11,77;MADERA;1964
2018;1162;ESP000001162;ESP000001162;TEIDE SEGUNDO;TE-1;3881   ;EB4672;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82301;CALETA DEL SEBO;CALETA DEL SEBO;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;5/5/1970 0:00:00;NO;15,94;13,80;VL1218;18,85;17,87;DEFINITIVO;130,00;95,65;MADERA;1970
2018;1163;ESP000001163;ESP000001163;SAN LORENZO;TE-1;3989   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81400;LA RESTINGA                   ;LA RESTINGA;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/11/1981 0:00:00;NO;7,80;;VL0010;2,93;2,40;DEFINITIVO;7,10;5,22;MADERA;1981
2018;1166;ESP000001166;ESP000001166;TABARCA;TE-3;180    ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81400;LA RESTINGA                   ;LA RESTINGA;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/12/1959 0:00:00;NO;8,33;;VL0010;3,45;2,32;DEFINITIVO;7,00;5,15;MADERA;1959
2018;1168;ESP000001168;ESP000001168;HALCON;TE-1;3703   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81530;PLAYA DE SAN JUAN             ;PLAYA SAN JUAN;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/3/1971 0:00:00;NO;9,70;;VL0010;8,53;5,00;DEFINITIVO;100,64;74,05;MADERA;1971
2018;1169;ESP000001169;ESP000001169;AFORTUNADO;TE-1;3397   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81400;LA RESTINGA                   ;LA RESTINGA;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/2/1964 0:00:00;NO;7,60;6,65;VL0010;4,14;1,90;DEFINITIVO;36,00;26,49;POLIESTER;1963
2018;1174;ESP000001174;ESP000001174;LA NIÑA;TE-1;2995   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81130;EL PRIX                       ;EL PRIS;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/12/1956 0:00:00;NO;5,34;;VL0010;1,78;0,72;DEFINITIVO;7,50;5,51;MADERA;1956
2018;1182;ESP000001182;ESP000001182;SAN JOSE;TE-1;3518   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81280;TAZACORTE                     ;TAZACORTE;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/3/1967 0:00:00;NO;8,75;7,26;VL0010;4,40;2,90;DEFINITIVO;15,00;11,03;MADERA;1966
2018;1183;ESP000001183;ESP000001183;ESTRELLA DEL NORTE II;TE-1;4003   ;EA8432;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;81530;PLAYA DE SAN JUAN             ;PLAYA SAN JUAN;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;19/4/1982 0:00:00;NO;12,80;11,07;VL1218;22,12;15,70;DEFINITIVO;160,00;117,73;MADERA;1980
2018;1184;ESP000001184;ESP000001184;IRIMAR DEL CARMEN;TE-1;3699   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82103;TALIARTE                      ;PUERTO DE TALIARTE;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/2/1971 0:00:00;NO;10,95;10,30;VL1012;8,70;6,16;DEFINITIVO;96,00;70,64;MADERA;1970
2018;1412;ESP000001412;ESP000001412;DOS AMIGOS;CP-3;2033   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;62310;BENICARLO;BENICARLÓ;CASTELLÓN;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;24/8/1982 0:00:00;NO;9,63;8,12;VL0010;4,61;4,81;DEFINITIVO;50,00;36,79;MADERA;1981
2018;1426;ESP000001426;ESP000001426;JOSEINES;CP-3;1962   ;;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;42100;ADRA                          ;ADRA                          ;ALMERÍA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;5/3/1945 0:00:00;NO;12,70;10,95;VL1218;11,84;10,50;DEFINITIVO;135,00;99,33;MADERA;1944
2018;1432;ESP000001432;ESP000001432;MARIA JOSE;CP-3;2049   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;62320;PEÑISCOLA;PENÍSCOLA;CASTELLÓN;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;19/2/1985 0:00:00;NO;7,10;6,20;VL0010;2,13;2,22;DEFINITIVO;9,00;6,62;MADERA;1981
2018;1501;ESP000001501;ESP000001501;SAN JUAN;CU-1;1692   ;EB2995;3;CERCO EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA                      ;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/5/1933 0:00:00;NO;7,75;7,45;VL0010;6,80;4,38;DEFINITIVO;87,00;64,01;MADERA;1933
2018;1503;ESP000001503;ESP000001503;SAN ANTONIO;3CA-4;512;;3;CERCO EN EL GOLFO DE CADIZ;2;CERCO;IEO;33500;Barbate;BARBATE;CÁDIZ;ANDALUCIA;BAJA POR NUEVA CONSTRUCCION;;10/5/1989 0:00:00;15/6/2018 0:00:00;6/2/1961 0:00:00;NO;13,70;12,60;VL1218;18,41;21,91;DEFINITIVO;66,00;48,56;Madera;1960
2018;1510;ESP000001510;ESP000001510;RAMONA Y FRANCISCA;4CU-1;3091   ;EA2239;4;SIN CENSO ABIERTO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/7/1941 0:00:00;NO;;14,30;VL1218;19,79;28,78;DEFINITIVO;190,00;139,80;MADERA;
2018;1513;ESP000001513;ESP000001513;JUAN MANUEL;CU-1;1696   ;EB5702;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34200;ALGECIRAS;ALGECIRAS;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;7/11/1983 0:00:00;SI;10,29;;VL1012;8,86;8,64;DEFINITIVO;92,00;67,69;MADERA;1983
2018;1515;ESP000001515;ESP000001515;LA GITANA;4CU-1;31-91  ;EA8329;4;SIN CENSO ABIERTO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/12/1953 0:00:00;NO;;12,75;VL1218;22,22;25,22;DEFINITIVO;200,00;147,16;MADERA;
2018;1518;ESP000001518;ESP000001518;BAHIA DE CADIZ;4CU-1;26-91  ;EA4964;4;SIN CENSO ABIERTO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/6/1959 0:00:00;NO;14,96;12,20;VL1218;35,00;23,82;DEFINITIVO;190,00;139,80;MADERA;
2018;1522;ESP000001522;ESP000001522;EL MELENA;CU-1;1525   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34200;ALGECIRAS                     ;ALGECIRAS;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;25/11/1961 0:00:00;NO;7,20;;VL0010;6,83;3,50;DEFINITIVO;38,00;27,96;MADERA;1961
2018;1525;ESP000001525;ESP000001525;SEGUNDO LANA;4CU-1;34-91  ;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/11/1963 0:00:00;NO;;7,35;VL0010;5,70;3,78;PROVISIONAL;40,00;29,43;MADERA;
2018;1530;ESP000001530;ESP000001530;LOS HERMANOS GOMEZ;4CU-1;3291   ;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;13/3/1959 0:00:00;NO;;7,50;VL0010;4,02;3,42;PROVISIONAL;34,00;25,01;MADERA;
2018;1536;ESP000001536;ESP000001536;PUNTA TARIFA;CU-1;1644   ;;3;PALANGRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;9/4/2010 0:00:00;16/5/1975 0:00:00;NO;10,93;;VL1012;8,79;9,11;DEFINITIVO;128,00;94,18;MADERA;1974
2018;1541;ESP000001541;ESP000001541;CABO NEGRO;CU-1;1672   ;EB2807;3;CERCO EN EL MEDITERRANEO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/10/1979 0:00:00;NO;13,23;;VL1218;9,82;13,38;DEFINITIVO;102,00;75,05;MADERA;1978
2018;1542;ESP000001542;ESP000001542;ISABEL Y CARLOS;CU-1;1676   ;;3;PALANGRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;5/11/1981 0:00:00;NO;9,70;;VL0010;5,63;4,00;DEFINITIVO;75,00;55,18;POLIESTER;1980
2018;1543;ESP000001543;ESP000001543;ESPERANZA;CU-1;1677   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;BAJA PROVISIONAL;;10/5/1989 0:00:00;24/1/2018 0:00:00;5/11/1981 0:00:00;NO;9,70;7,80;VL0010;5,63;4,00;DEFINITIVO;100,00;73,58;POLIESTER;1980
2018;1600;ESP000001600;ESP000001600;CONSTANCIA;BA-1;1170   ;EB3266;3;CERCO EN EL MEDITERRANEO;NO_ICES;;;64100;VILANOVA I LA GELTRU;VILANOVA I LA GELTRU;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/1/1972 0:00:00;NO;16,50;14,83;VL1218;19,67;26,36;DEFINITIVO;246,00;181,01;MADERA;1971
2018;1602;ESP000001602;ESP000001602;MILAGRITOS;BA-1;1159   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64110;SITGES;SITGES;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;10/7/1973 0:00:00;NO;6,50;;VL0010;3,05;1,47;DEFINITIVO;29,00;21,33;MADERA;1971
2018;1604;ESP000001604;ESP000001604;RUIXIM;3BA-1;1204;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64110;Sitges;SITGES;BARCELONA;CATALUÑA;H - A.P. POR REACTIVACION;;10/5/1989 0:00:00;23/4/2017 0:00:00;2/4/1976 0:00:00;NO;9,50;0,00;VL0010;6,91;5,00;DEFINITIVO;102,00;75,05;Madera;1976
2018;1605;ESP000001605;ESP000001605;NEUS II;BA-1;1227   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64320;CALELLA DE LA COSTA;CALELLA;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;22/9/1979 0:00:00;NO;8,05;;VL0010;5,12;3,69;DEFINITIVO;56,00;41,20;MADERA;1979
2018;1609;ESP000001609;ESP000001609;NURIA;BA-1;1124   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64110;SITGES;SITGES;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/9/1966 0:00:00;NO;5,33;;VL0010;1,82;0,85;DEFINITIVO;25,00;18,39;MADERA;1966
2018;1623;ESP000001623;ESP000001623;JUAN Y VIRGILIO;CP-3;1968   ;EA6649;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;;64500;PALAMOS;PALAMÓS;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/12/1972 0:00:00;NO;22,47;18,00;VL1824;43,41;47,56;DEFINITIVO;369,00;271,52;MADERA;1972
2018;1624;ESP000001624;ESP000001624;PEIX BLAU;BA-1;1209   ;EA5928;3;CERCO EN EL MEDITERRANEO;NO_ICES;;;64100;VILANOVA I LA GELTRU;VILANOVA I LA GELTRU;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/10/1976 0:00:00;NO;18,32;15,38;VL1824;36,71;37,46;DEFINITIVO;286,00;210,44;MADERA;1975
2018;1631;ESP000001631;ESP000001631;SILVIA;BA-1;1178   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;63330;TORREDEMBARRA                 ;TORREDEMBARRA;TARRAGONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;30/6/2014 0:00:00;15/7/1972 0:00:00;NO;7,75;;VL0010;4,69;1,99;DEFINITIVO;40,00;29,43;MADERA;1972
2018;1636;ESP000001636;ESP000001636;JOVEN ROCA;BA-1;1180   ;;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;;64100;VILANOVA I LA GELTRU;VILANOVA I LA GELTRU;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;26/2/2009 0:00:00;1/1/1925 0:00:00;NO;9,40;;VL0010;5,24;9,36;DEFINITIVO;37,00;27,22;MADERA;1925
2018;1644;ESP000001644;ESP000001644;LLEBEX;BA-1;1221   ;;3;PALANGRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;;64100;VILANOVA I LA GELTRU;VILANOVA I LA GELTRU;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;29/12/1978 0:00:00;NO;9,86;;VL0010;6,62;4,70;DEFINITIVO;100,00;73,58;MADERA;1978
2018;1672;ESP000001672;ESP000001672;NUEVO JUAN SANTANA;SS-3;1326   ;EFGA;3;ATUNEROS CAÑEROS CANARIAS;NO_ICES;;IEO;81551;LOS ABRIGOS                   ;LOS ABRIGOS;SANTA CRUZ DE TENERIFE;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;9/11/1970 0:00:00;NO;29,72;;VL2440;149,97;148,00;DEFINITIVO;600,00;441,50;MADERA;1970
2018;1713;ESP000001713;ESP000001713;CAYETANO RUSO;AT-3;2052   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;52200;SANTA POLA;SANTA POLA;ALICANTE;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;25/3/1981 0:00:00;NO;10,07;9,00;VL1012;6,90;4,86;DEFINITIVO;86,00;63,28;MADERA;1980
2018;1759;ESP000001759;ESP000001759;PEPE Y FELIPA;AT-3;2045   ;EB2320;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51300;MAZARRON;MAZARRÓN;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;12/2/1981 0:00:00;NO;9,54;;VL0010;5,04;4,02;DEFINITIVO;86,00;63,28;MADERA;1979
2018;1764;ESP000001764;ESP000001764;CEIBE;4VILL3;14-01  ;;4;SIN CENSO ABIERTO;NO_ICES;;IEO;23310;CARRIL;CARRIL;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;22/1/1975 0:00:00;NO;4,45;;VL0010;1,20;0,65;DEFINITIVO;28,00;20,60;MADERA;
2018;1780;ESP000001780;ESP000001780;VENTOLERA;VILL-3;8632   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23310;CARRIL;CARRIL;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;14/4/2000 0:00:00;19/6/1972 0:00:00;NO;4,72;;VL0010;0,96;0,74;DEFINITIVO;15,00;11,03;POLIESTER;1972
2018;1790;ESP000001790;ESP000001790;GOLFA;VILL-3;7096   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23310;CARRIL;CARRIL;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;25/1/1957 0:00:00;NO;4,68;;VL0010;0,82;0,74;DEFINITIVO;20,00;14,71;POLIESTER;1956
2018;1801;ESP000001801;ESP000001801;CARMELO;VILL-3;5451   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24810;ARCADE;ARCADE;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;23/7/1945 0:00:00;NO;5,35;;VL0010;2,00;0,54;DEFINITIVO;25,00;18,39;MADERA;1945
2018;1806;ESP000001806;ESP000001806;EL SEÑORITO;CT-2;938    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51200;AGUILAS;AGUILAS                       ;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;13/5/1954 0:00:00;NO;7,30;6,20;VL0010;2,76;1,83;DEFINITIVO;40,00;29,43;MADERA;1954
2018;1840;ESP000001840;ESP000001840;JULIO Y MARIA;CT-2;772    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51200;AGUILAS;AGUILAS                       ;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;29/4/1931 0:00:00;NO;7,37;5,00;VL0010;1,32;2,58;DEFINITIVO;21,00;15,45;MADERA;1931
2018;1870;ESP000001870;ESP000001870;RICARDO PRIMERO;GC-1;3021   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82400;ARGUINEGUIN                   ;ARGUINEGUÍN;LAS PALMAS;CANARIAS;H - A.P. POR REACTIVACION;;10/5/1989 0:00:00;17/3/2018 0:00:00;26/6/1982 0:00:00;NO;8,50;;VL0010;5,07;3,44;DEFINITIVO;61,00;44,88;POLIESTER;1982
2018;1871;ESP000001871;ESP000001871;ATLANTICO;GC-1;3012   ;;3;ARTES MENORES EN CANARIAS;NO_ICES;;IEO;82110;MOGAN                         ;MOGAN;LAS PALMAS;CANARIAS;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;4/3/1969 0:00:00;NO;10,58;;VL1012;9,36;5,29;DEFINITIVO;98,00;72,11;POLIESTER;1969
2018;1913;ESP000001913;ESP000001913;CALO D'EN FUST II;MH-1;456    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73210;FORNELLS;FORNELLS;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/9/1972 0:00:00;NO;5,94;5,65;VL0010;2,34;0,69;DEFINITIVO;34,20;25,16;POLIESTER;1972
2018;1916;ESP000001916;ESP000001916;DOS GERMANS;MH-1;491    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73200;MAHON;MAÓ-MAHÓN;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;14/12/1981 0:00:00;NO;5,94;;VL0010;1,85;0,86;DEFINITIVO;14,00;10,30;POLIESTER;1981
2018;1926;ESP000001926;ESP000001926;AMANECER SEGUNDO;MH-1;475    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;71240;PORTO CRISTO                  ;PORT DE MANACOR (PORTO CRISTO);ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/7/1974 0:00:00;NO;5,94;;VL0010;1,85;0,86;DEFINITIVO;33,00;24,28;POLIESTER;1974
2018;1928;ESP000001928;ESP000001928;SENA;MH-1;310    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;73200;MAHON;MAÓ-MAHÓN;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;30/9/1955 0:00:00;NO;5,06;4,80;VL0010;1,22;0,54;DEFINITIVO;12,00;8,83;MADERA;1948
2018;1934;ESP000001934;ESP000001934;REYNES Y REGINA;MH-1;434    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;72200;SAN ANTONIO ABAD              ;SANT ANTONI DE PORTMANY;ILLES BALEARS;BALEARES;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;29/5/1970 0:00:00;NO;5,98;;VL0010;1,72;0,85;DEFINITIVO;15,00;11,03;MADERA;1970
