ESPCOD;ESPDESTAX;PUECOD;PUEDES;ESPCAT;TIPPROCOD
10541;Mullus surmuletus;0912;Muxía;0901;ENTERO
10541;Mullus surmuletus;0923;Ribadeo;0901;ENTERO
10541;Mullus surmuletus;0911;Camariñas;0903;ENTERO
10541;Mullus surmuletus;0911;Camariñas;0902;ENTERO
10541;Mullus surmuletus;1412;Ortiguera;1401;ENTERO
10541;Mullus surmuletus;1406;Candás;1401;ENTERO
10541;Mullus surmuletus;1405;Luanco;1401;ENTERO
10541;Mullus surmuletus;0958;O Grove;0901;ENTERO
10541;Mullus surmuletus;0956;Vilaxoan;0903;ENTERO
10541;Mullus surmuletus;0956;Vilaxoan;0902;ENTERO
10541;Mullus surmuletus;0911;Camariñas;0901;ENTERO
10541;Mullus surmuletus;0910;Lage;0903;ENTERO
10541;Mullus surmuletus;1418;Avilés;1401;ENTERO
10541;Mullus surmuletus;1411;Puerto de la Vega;1401;ENTERO
10541;Mullus surmuletus;0956;Vilaxoan;0901;ENTERO
10541;Mullus surmuletus;0921;Marín;0903;ENTERO
10541;Mullus surmuletus;0921;Marín;0902;ENTERO
10541;Mullus surmuletus;0910;Lage;0902;ENTERO
10541;Mullus surmuletus;0947;Porto do Son;0903;ENTERO
10541;Mullus surmuletus;0947;Porto do Son;0902;ENTERO
10541;Mullus surmuletus;0921;Marín;0901;ENTERO
10541;Mullus surmuletus;0920;Portonovo;0903;ENTERO
10541;Mullus surmuletus;0920;Portonovo;0902;ENTERO
10541;Mullus surmuletus;0910;Lage;0901;ENTERO
10541;Mullus surmuletus;0947;Porto do Son;0901;ENTERO
10541;Mullus surmuletus;0909;Malpica de Bergantiños;0901;ENTERO
10541;Mullus surmuletus;0908;Cayón;0903;ENTERO
10541;Mullus surmuletus;0908;Cayón;0902;ENTERO
10541;Mullus surmuletus;0942;Camelle;0903;ENTERO
10541;Mullus surmuletus;0942;Camelle;0902;ENTERO
10541;Mullus surmuletus;0920;Portonovo;0901;ENTERO
10541;Mullus surmuletus;0919;Cambados;0903;ENTERO
10541;Mullus surmuletus;0919;Cambados;0902;ENTERO
10541;Mullus surmuletus;0909;Malpica de Bergantiños;0903;ENTERO
10541;Mullus surmuletus;0909;Malpica de Bergantiños;0902;ENTERO
10541;Mullus surmuletus;0942;Camelle;0901;ENTERO
10541;Mullus surmuletus;0919;Cambados;0901;ENTERO
10541;Mullus surmuletus;0402;Santander;0401;ENTERO
10541;Mullus surmuletus;0906;Sada;0901;ENTERO
10541;Mullus surmuletus;1424;Ribadesella;1401;ENTERO
10541;Mullus surmuletus;1425;Lastres;1401;ENTERO
10541;Mullus surmuletus;1423;Llanes;1401;ENTERO
10541;Mullus surmuletus;1422;Bustio;1401;ENTERO
10541;Mullus surmuletus;1421;Tapia de Casariego;1401;ENTERO
10541;Mullus surmuletus;1420;Luarca;1401;ENTERO
10541;Mullus surmuletus;1419;Cudillero;1401;ENTERO
10541;Mullus surmuletus;1417;Gijón;1401;ENTERO
10541;Mullus surmuletus;0409;Santoña;0401;ENTERO
10541;Mullus surmuletus;0407;Laredo;0401;ENTERO
10541;Mullus surmuletus;0406;Castro Urdiales;0401;ENTERO
10541;Mullus surmuletus;0405;San Vicente de la Barquera;0401;ENTERO
10541;Mullus surmuletus;0404;Comillas;0401;ENTERO
10541;Mullus surmuletus;0403;Suances;0401;ENTERO
10543;Upeneus spp;0103;Barbate;0101;ENTERO
10555;Symphodus bailloni;0118;Puerto de Santa María;0101;ENTERO
10555;Symphodus bailloni;0116;Sanlúcar de Barrameda;0101;ENTERO
10555;Symphodus bailloni;0110;Isla Cristina;0101;ENTERO
10555;Symphodus bailloni;0112;Huelva;0101;ENTERO
10555;Symphodus bailloni;0103;Barbate;0101;ENTERO
10555;Symphodus bailloni;0106;Algeciras;0101;ENTERO
10555;Symphodus bailloni;0101;Cádiz;0101;ENTERO
10557;Coris julis;1425;Lastres;1401;ENTERO
10557;Coris julis;0402;Santander;0411;ENTERO
10557;Coris julis;1417;Gijón;1411;ENTERO
10557;Coris julis;0943;Corcubión;0901;ENTERO
10557;Coris julis;0921;Marín;0901;ENTERO
10557;Coris julis;0958;O Grove;0901;ENTERO
10557;Coris julis;0922;Vigo;0901;ENTERO
10557;Coris julis;0926;Cillero;0901;ENTERO
10557;Coris julis;0904;Cedeira;0901;ENTERO
10557;Coris julis;0920;Portonovo;0901;ENTERO
10557;Coris julis;0966;Cangas;0901;ENTERO
10557;Coris julis;0402;Santander;0401;ENTERO
10557;Coris julis;0974;Baiona;0901;ENTERO
10557;Coris julis;0912;Muxía;0905;ENTERO
10557;Coris julis;0918;A Coruña (Camiones);0904;ENTERO
10557;Coris julis;0918;A Coruña (Camiones);0903;ENTERO
10557;Coris julis;0918;A Coruña (Camiones);0902;ENTERO
10557;Coris julis;0918;A Coruña (Camiones);0901;ENTERO
10557;Coris julis;0403;Suances;0401;ENTERO
10557;Coris julis;0910;Lage;0901;ENTERO
10557;Coris julis;1413;Viavélez;1401;ENTERO
10557;Coris julis;0923;Ribadeo;0901;ENTERO
10557;Coris julis;0910;Lage;0902;ENTERO
10557;Coris julis;0917;Santa Eugenia de Ribeira;0904;ENTERO
10557;Coris julis;0917;Santa Eugenia de Ribeira;0903;ENTERO
10557;Coris julis;0941;Corme;0902;ENTERO
10557;Coris julis;0941;Corme;0901;ENTERO
10557;Coris julis;0917;Santa Eugenia de Ribeira;0902;ENTERO
10557;Coris julis;0917;Santa Eugenia de Ribeira;0901;ENTERO
10557;Coris julis;0928;San Ciprián;0904;ENTERO
10557;Coris julis;0928;San Ciprián;0903;ENTERO
10557;Coris julis;0905;Ferrol;0904;ENTERO
10557;Coris julis;0905;Ferrol;0903;ENTERO
10557;Coris julis;0976;A Garda;0904;ENTERO
10557;Coris julis;0976;A Garda;0903;ENTERO
10557;Coris julis;0928;San Ciprián;0902;ENTERO
10557;Coris julis;0928;San Ciprián;0901;ENTERO
10557;Coris julis;0914;Muros;0904;ENTERO
10557;Coris julis;0914;Muros;0903;ENTERO
10557;Coris julis;0976;A Garda;0902;ENTERO
10557;Coris julis;0976;A Garda;0901;ENTERO
10557;Coris julis;0914;Muros;0902;ENTERO
10557;Coris julis;0914;Muros;0901;ENTERO
10557;Coris julis;0905;Ferrol;0902;ENTERO
10557;Coris julis;0905;Ferrol;0901;ENTERO
10557;Coris julis;0913;Finisterre;0904;ENTERO
10557;Coris julis;0913;Finisterre;0903;ENTERO
10557;Coris julis;0913;Finisterre;0902;ENTERO
10557;Coris julis;0913;Finisterre;0901;ENTERO
10557;Coris julis;0924;Foz;0904;ENTERO
10557;Coris julis;0912;Muxía;0904;ENTERO
10557;Coris julis;0912;Muxía;0903;ENTERO
10557;Coris julis;0965;Bueu;0904;ENTERO
10557;Coris julis;0965;Bueu;0903;ENTERO
10557;Coris julis;0965;Bueu;0902;ENTERO
10557;Coris julis;0924;Foz;0903;ENTERO
10557;Coris julis;0924;Foz;0902;ENTERO
10557;Coris julis;0924;Foz;0901;ENTERO
10557;Coris julis;0912;Muxía;0902;ENTERO
10557;Coris julis;0907;A Coruña;0904;ENTERO
10557;Coris julis;0907;A Coruña;0903;ENTERO
10557;Coris julis;0907;A Coruña;0902;ENTERO
10557;Coris julis;0907;A Coruña;0901;ENTERO
10557;Coris julis;0965;Bueu;0901;ENTERO
10557;Coris julis;0912;Muxía;0901;ENTERO
10557;Coris julis;0911;Camariñas;0904;ENTERO
10557;Coris julis;0911;Camariñas;0903;ENTERO
10557;Coris julis;0911;Camariñas;0902;ENTERO
10557;Coris julis;0911;Camariñas;0901;ENTERO
10557;Coris julis;1418;Avilés;1401;ENTERO
10557;Coris julis;0947;Porto do Son;0904;ENTERO
10557;Coris julis;0947;Porto do Son;0903;ENTERO
10557;Coris julis;0947;Porto do Son;0902;ENTERO
10557;Coris julis;0909;Malpica de Bergantiños;0904;ENTERO
10557;Coris julis;0909;Malpica de Bergantiños;0903;ENTERO
10557;Coris julis;0947;Porto do Son;0901;ENTERO
10557;Coris julis;0942;Camelle;0904;ENTERO
10557;Coris julis;0909;Malpica de Bergantiños;0901;ENTERO
10557;Coris julis;0942;Camelle;0903;ENTERO
10557;Coris julis;0942;Camelle;0902;ENTERO
10557;Coris julis;0909;Malpica de Bergantiños;0902;ENTERO
10557;Coris julis;0942;Camelle;0901;ENTERO
10557;Coris julis;0941;Corme;0904;ENTERO
10557;Coris julis;0941;Corme;0903;ENTERO
10557;Coris julis;1419;Cudillero;1401;ENTERO
10557;Coris julis;1417;Gijón;1401;ENTERO
10568;Labrus viridis;0918;A Coruña (Camiones);0901;ENTERO
10568;Labrus viridis;0907;A Coruña;0901;ENTERO
10568;Labrus viridis;0912;Muxía;0901;ENTERO
10568;Labrus viridis;0926;Cillero;0901;ENTERO
10568;Labrus viridis;0904;Cedeira;0901;ENTERO
10568;Labrus viridis;0903;Cariño;0901;ENTERO
10576;Echiichthys vipera;1313;Pasajes;1301;ENTERO
10576;Echiichthys vipera;1318;Ondarroa;1301;ENTERO
10582;Percophis brasiliensis;1424;Ribadesella;1401;ENTERO
10582;Percophis brasiliensis;1322;Bermeo;1301;ENTERO
10605;Anarhichas minor;0922;Vigo;0901;ENTERO
10613;Brotula barbata;9901;Desconocido Español;9901;ENTERO
10613;Brotula barbata;0101;Cádiz;0101;ENTERO
10613;Brotula barbata;0922;Vigo;0901;ENTERO
10613;Brotula barbata;0104;Conil de la Frontera;0101;ENTERO
10615;Ammodytes spp;0907;A Coruña;0901;ENTERO
10615;Ammodytes spp;0918;A Coruña (Camiones);0901;ENTERO
10615;Ammodytes spp;0402;Santander;0411;ENTERO
10615;Ammodytes spp;0402;Santander;0414;ENTERO
10615;Ammodytes spp;0402;Santander;0413;ENTERO
10615;Ammodytes spp;0402;Santander;0412;ENTERO
10615;Ammodytes spp;0976;A Garda;0901;ENTERO
10615;Ammodytes spp;0967;Aldán-Hio;0901;ENTERO
10615;Ammodytes spp;0917;Santa Eugenia de Ribeira;0903;ENTERO
10615;Ammodytes spp;0917;Santa Eugenia de Ribeira;0902;ENTERO
10615;Ammodytes spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
10615;Ammodytes spp;0915;Portosín;0903;ENTERO
10615;Ammodytes spp;0915;Portosín;0902;ENTERO
10615;Ammodytes spp;0915;Portosín;0901;ENTERO
10615;Ammodytes spp;0966;Cangas;0903;ENTERO
10615;Ammodytes spp;0966;Cangas;0902;ENTERO
10615;Ammodytes spp;0966;Cangas;0901;ENTERO
10615;Ammodytes spp;0965;Bueu;0903;ENTERO
10615;Ammodytes spp;0965;Bueu;0902;ENTERO
10615;Ammodytes spp;0965;Bueu;0901;ENTERO
10615;Ammodytes spp;0958;O Grove;0903;ENTERO
10615;Ammodytes spp;0911;Camariñas;0903;ENTERO
10615;Ammodytes spp;0958;O Grove;0902;ENTERO
10615;Ammodytes spp;0911;Camariñas;0902;ENTERO
10615;Ammodytes spp;0958;O Grove;0901;ENTERO
10615;Ammodytes spp;0956;Vilaxoan;0903;ENTERO
10615;Ammodytes spp;0911;Camariñas;0901;ENTERO
10615;Ammodytes spp;0956;Vilaxoan;0902;ENTERO
10615;Ammodytes spp;0956;Vilaxoan;0901;ENTERO
10615;Ammodytes spp;0920;Portonovo;0903;ENTERO
10615;Ammodytes spp;0909;Malpica de Bergantiños;0903;ENTERO
10615;Ammodytes spp;0920;Portonovo;0902;ENTERO
10615;Ammodytes spp;0920;Portonovo;0901;ENTERO
10615;Ammodytes spp;0909;Malpica de Bergantiños;0901;ENTERO
10615;Ammodytes spp;0919;Cambados;0903;ENTERO
10615;Ammodytes spp;0909;Malpica de Bergantiños;0902;ENTERO
10615;Ammodytes spp;0919;Cambados;0902;ENTERO
10615;Ammodytes spp;0919;Cambados;0901;ENTERO
10635;Aphanopus carbo;0903;Cariño;0901;ENTERO
10635;Aphanopus carbo;0922;Vigo;0901;ENTERO
10635;Aphanopus carbo;0925;Burela;0901;ENTERO
10635;Aphanopus carbo;0904;Cedeira;0901;ENTERO
10635;Aphanopus carbo;0926;Cillero;0901;ENTERO
10635;Aphanopus carbo;1318;Ondarroa;1301;ENTERO
10635;Aphanopus carbo;0402;Santander;0411;ENTERO
10635;Aphanopus carbo;0913;Finisterre;0901;ENTERO
10635;Aphanopus carbo;1418;Avilés;1411;ENTERO
10635;Aphanopus carbo;1418;Avilés;1401;ENTERO
10635;Aphanopus carbo;0104;Conil de la Frontera;0101;ENTERO
10635;Aphanopus carbo;0103;Barbate;0101;ENTERO
10635;Aphanopus carbo;0409;Santoña;0401;ENTERO
10635;Aphanopus carbo;0918;A Coruña (Camiones);0901;ENTERO
10635;Aphanopus carbo;0907;A Coruña;0901;ENTERO
10635;Aphanopus carbo;0402;Santander;0401;ENTERO
10635;Aphanopus carbo;1417;Gijón;1401;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0114;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0113;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0112;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0111;ENTERO
10637;Scorpaeniformes;0925;Burela;0901;ENTERO
10637;Scorpaeniformes;1418;Avilés;1401;ENTERO
10637;Scorpaeniformes;1418;Avilés;1413;ENTERO
10637;Scorpaeniformes;1420;Luarca;1413;ENTERO
10637;Scorpaeniformes;0913;Finisterre;0902;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0102;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0102;ENTERO
10637;Scorpaeniformes;0917;Santa Eugenia de Ribeira;0901;ENTERO
10637;Scorpaeniformes;0914;Muros;0901;ENTERO
10637;Scorpaeniformes;0921;Marín;0901;ENTERO
10637;Scorpaeniformes;1420;Luarca;1412;ENTERO
10637;Scorpaeniformes;1420;Luarca;1411;ENTERO
10637;Scorpaeniformes;0114;Punta Umbría;0101;ENTERO
10637;Scorpaeniformes;0109;Ayamonte;0101;ENTERO
10637;Scorpaeniformes;0904;Cedeira;0903;ENTERO
10637;Scorpaeniformes;0907;A Coruña;0901;ENTERO
10637;Scorpaeniformes;0904;Cedeira;0902;ENTERO
10637;Scorpaeniformes;0904;Cedeira;0901;ENTERO
10637;Scorpaeniformes;0925;Burela;0911;ENTERO
10637;Scorpaeniformes;0907;A Coruña;0913;ENTERO
10637;Scorpaeniformes;0907;A Coruña;0912;ENTERO
10637;Scorpaeniformes;0907;A Coruña;0911;ENTERO
10637;Scorpaeniformes;0926;Cillero;0913;ENTERO
10637;Scorpaeniformes;0925;Burela;0913;ENTERO
10637;Scorpaeniformes;0926;Cillero;0912;ENTERO
10637;Scorpaeniformes;0925;Burela;0912;ENTERO
10637;Scorpaeniformes;0926;Cillero;0911;ENTERO
10637;Scorpaeniformes;0903;Cariño;0901;ENTERO
10637;Scorpaeniformes;0402;Santander;0401;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0101;ENTERO
10637;Scorpaeniformes;0103;Barbate;0114;ENTERO
10637;Scorpaeniformes;0103;Barbate;0113;ENTERO
10637;Scorpaeniformes;0103;Barbate;0112;ENTERO
10637;Scorpaeniformes;0103;Barbate;0111;ENTERO
10637;Scorpaeniformes;0103;Barbate;0101;ENTERO
10637;Scorpaeniformes;0118;Puerto de Santa María;0114;ENTERO
10637;Scorpaeniformes;0118;Puerto de Santa María;0113;ENTERO
10637;Scorpaeniformes;0118;Puerto de Santa María;0112;ENTERO
10637;Scorpaeniformes;0118;Puerto de Santa María;0111;ENTERO
10637;Scorpaeniformes;0118;Puerto de Santa María;0101;ENTERO
10637;Scorpaeniformes;0913;Finisterre;0901;ENTERO
10637;Scorpaeniformes;0116;Sanlúcar de Barrameda;0114;ENTERO
10637;Scorpaeniformes;0116;Sanlúcar de Barrameda;0113;ENTERO
10637;Scorpaeniformes;0116;Sanlúcar de Barrameda;0112;ENTERO
10637;Scorpaeniformes;0116;Sanlúcar de Barrameda;0111;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0114;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0113;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0112;ENTERO
10637;Scorpaeniformes;0110;Isla Cristina;0111;ENTERO
10637;Scorpaeniformes;0114;Punta Umbría;0114;ENTERO
10637;Scorpaeniformes;0114;Punta Umbría;0113;ENTERO
10637;Scorpaeniformes;0114;Punta Umbría;0112;ENTERO
10637;Scorpaeniformes;0114;Punta Umbría;0111;ENTERO
10637;Scorpaeniformes;0116;Sanlúcar de Barrameda;0101;ENTERO
10637;Scorpaeniformes;0922;Vigo;0902;ENTERO
10637;Scorpaeniformes;0922;Vigo;0901;ENTERO
10637;Scorpaeniformes;1417;Gijón;1401;ENTERO
10637;Scorpaeniformes;0402;Santander;0414;ENTERO
10637;Scorpaeniformes;0402;Santander;0413;ENTERO
10637;Scorpaeniformes;0402;Santander;0412;ENTERO
10637;Scorpaeniformes;0402;Santander;0411;ENTERO
10637;Scorpaeniformes;0101;Cádiz;0101;ENTERO
10637;Scorpaeniformes;1418;Avilés;1412;ENTERO
10637;Scorpaeniformes;1425;Lastres;1401;ENTERO
10637;Scorpaeniformes;1424;Ribadesella;1401;ENTERO
10637;Scorpaeniformes;1423;Llanes;1401;ENTERO
10637;Scorpaeniformes;1422;Bustio;1401;ENTERO
10637;Scorpaeniformes;1421;Tapia de Casariego;1401;ENTERO
10637;Scorpaeniformes;1420;Luarca;1401;ENTERO
10637;Scorpaeniformes;1411;Puerto de la Vega;1401;ENTERO
10637;Scorpaeniformes;1406;Candás;1401;ENTERO
10637;Scorpaeniformes;1405;Luanco;1401;ENTERO
10637;Scorpaeniformes;1402;Tazones;1401;ENTERO
10637;Scorpaeniformes;0409;Santoña;0401;ENTERO
10637;Scorpaeniformes;0406;Castro Urdiales;0401;ENTERO
10637;Scorpaeniformes;0405;San Vicente de la Barquera;0401;ENTERO
10637;Scorpaeniformes;1417;Gijón;1413;ENTERO
10637;Scorpaeniformes;1417;Gijón;1412;ENTERO
10637;Scorpaeniformes;1417;Gijón;1411;ENTERO
10637;Scorpaeniformes;1418;Avilés;1411;ENTERO
10640;Scomber spp;0925;Burela;0901;ENTERO
10640;Scomber spp;0110;Isla Cristina;0102;ENTERO
10640;Scomber spp;0118;Puerto de Santa María;0102;ENTERO
10640;Scomber spp;0114;Punta Umbría;0102;ENTERO
10640;Scomber spp;0101;Cádiz;0102;ENTERO
10640;Scomber spp;1417;Gijón;1413;ENTERO
10640;Scomber spp;1417;Gijón;1412;ENTERO
10640;Scomber spp;1417;Gijón;1411;ENTERO
10640;Scomber spp;1418;Avilés;1412;ENTERO
10640;Scomber spp;1418;Avilés;1411;ENTERO
10640;Scomber spp;0978;Redondela;0901;ENTERO
10640;Scomber spp;0951;Puebla del Caramiñal;0901;ENTERO
10640;Scomber spp;0907;A Coruña;0901;ENTERO
10640;Scomber spp;0934;Mugardos;0901;ENTERO
10640;Scomber spp;1322;Bermeo;1301;ENTERO
10640;Scomber spp;0406;Castro Urdiales;0401;ENTERO
10640;Scomber spp;0405;San Vicente de la Barquera;0401;ENTERO
10640;Scomber spp;1405;Luanco;1401;ENTERO
10640;Scomber spp;1326;Santurce;1301;ENTERO
10640;Scomber spp;1420;Luarca;1401;ENTERO
10640;Scomber spp;0110;Isla Cristina;0112;ENTERO
10640;Scomber spp;0110;Isla Cristina;0111;ENTERO
10640;Scomber spp;0118;Puerto de Santa María;0113;ENTERO
10640;Scomber spp;0118;Puerto de Santa María;0112;ENTERO
10640;Scomber spp;0118;Puerto de Santa María;0111;ENTERO
10640;Scomber spp;0409;Santoña;0422;ENTERO
10640;Scomber spp;0409;Santoña;0421;ENTERO
10640;Scomber spp;0409;Santoña;0412;ENTERO
10640;Scomber spp;0409;Santoña;0411;ENTERO
10640;Scomber spp;1420;Luarca;1411;ENTERO
10640;Scomber spp;0116;Sanlúcar de Barrameda;0102;ENTERO
10640;Scomber spp;0967;Aldán-Hio;0901;ENTERO
10640;Scomber spp;0966;Cangas;0901;ENTERO
10640;Scomber spp;1313;Pasajes;1301;ENTERO
10640;Scomber spp;1418;Avilés;1401;ENTERO
10640;Scomber spp;0109;Ayamonte;0101;ENTERO
10640;Scomber spp;1325;Bilbao;1301;ENTERO
10640;Scomber spp;0106;Algeciras;0101;ENTERO
10640;Scomber spp;0114;Punta Umbría;0101;ENTERO
10640;Scomber spp;0117;Rota;0101;ENTERO
10640;Scomber spp;0120;Chipiona;0101;ENTERO
10640;Scomber spp;1402;Tazones;1404;ENTERO
10640;Scomber spp;1402;Tazones;1403;ENTERO
10640;Scomber spp;1402;Tazones;1402;ENTERO
10640;Scomber spp;0409;Santoña;0401;ENTERO
10640;Scomber spp;1425;Lastres;1401;ENTERO
10640;Scomber spp;1413;Viavélez;1401;ENTERO
10640;Scomber spp;1402;Tazones;1401;ENTERO
10640;Scomber spp;0402;Santander;0401;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0908;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0907;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0906;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0905;ENTERO
10640;Scomber spp;0941;Corme;0905;ENTERO
10640;Scomber spp;0941;Corme;0904;ENTERO
10640;Scomber spp;0941;Corme;0903;ENTERO
10640;Scomber spp;0941;Corme;0902;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0904;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0903;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0902;ENTERO
10640;Scomber spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
10640;Scomber spp;0915;Portosín;0908;ENTERO
10640;Scomber spp;0915;Portosín;0907;ENTERO
10640;Scomber spp;0915;Portosín;0906;ENTERO
10640;Scomber spp;0915;Portosín;0905;ENTERO
10640;Scomber spp;0905;Ferrol;0909;ENTERO
10640;Scomber spp;0905;Ferrol;0908;ENTERO
10640;Scomber spp;0905;Ferrol;0907;ENTERO
10640;Scomber spp;0905;Ferrol;0906;ENTERO
10640;Scomber spp;0905;Ferrol;0905;ENTERO
10640;Scomber spp;0976;A Garda;0909;ENTERO
10640;Scomber spp;0976;A Garda;0908;ENTERO
10640;Scomber spp;0976;A Garda;0907;ENTERO
10640;Scomber spp;0976;A Garda;0906;ENTERO
10640;Scomber spp;0976;A Garda;0905;ENTERO
10640;Scomber spp;0915;Portosín;0904;ENTERO
10640;Scomber spp;0915;Portosín;0903;ENTERO
10640;Scomber spp;0915;Portosín;0902;ENTERO
10640;Scomber spp;0915;Portosín;0901;ENTERO
10640;Scomber spp;0914;Muros;0909;ENTERO
10640;Scomber spp;0914;Muros;0908;ENTERO
10640;Scomber spp;0914;Muros;0907;ENTERO
10640;Scomber spp;0914;Muros;0906;ENTERO
10640;Scomber spp;0914;Muros;0905;ENTERO
10640;Scomber spp;0976;A Garda;0904;ENTERO
10640;Scomber spp;0976;A Garda;0903;ENTERO
10640;Scomber spp;0976;A Garda;0902;ENTERO
10640;Scomber spp;0976;A Garda;0901;ENTERO
10640;Scomber spp;0974;Baiona;0909;ENTERO
10640;Scomber spp;0914;Muros;0904;ENTERO
10640;Scomber spp;0905;Ferrol;0904;ENTERO
10640;Scomber spp;0905;Ferrol;0903;ENTERO
10640;Scomber spp;0905;Ferrol;0902;ENTERO
10640;Scomber spp;0905;Ferrol;0901;ENTERO
10640;Scomber spp;0974;Baiona;0908;ENTERO
10640;Scomber spp;0974;Baiona;0907;ENTERO
10640;Scomber spp;0974;Baiona;0906;ENTERO
10640;Scomber spp;0974;Baiona;0905;ENTERO
10640;Scomber spp;0974;Baiona;0904;ENTERO
10640;Scomber spp;0914;Muros;0903;ENTERO
10640;Scomber spp;0914;Muros;0902;ENTERO
10640;Scomber spp;0914;Muros;0901;ENTERO
10640;Scomber spp;0974;Baiona;0903;ENTERO
10640;Scomber spp;0974;Baiona;0902;ENTERO
10640;Scomber spp;0974;Baiona;0901;ENTERO
10640;Scomber spp;0965;Bueu;0909;ENTERO
10640;Scomber spp;0965;Bueu;0908;ENTERO
10640;Scomber spp;0965;Bueu;0907;ENTERO
10640;Scomber spp;0965;Bueu;0906;ENTERO
10640;Scomber spp;0965;Bueu;0905;ENTERO
10640;Scomber spp;0965;Bueu;0904;ENTERO
10640;Scomber spp;0965;Bueu;0903;ENTERO
10640;Scomber spp;0965;Bueu;0902;ENTERO
10640;Scomber spp;0965;Bueu;0901;ENTERO
10640;Scomber spp;0958;O Grove;0909;ENTERO
10640;Scomber spp;0958;O Grove;0908;ENTERO
10640;Scomber spp;0958;O Grove;0907;ENTERO
10640;Scomber spp;0958;O Grove;0906;ENTERO
10640;Scomber spp;0958;O Grove;0905;ENTERO
10640;Scomber spp;0958;O Grove;0904;ENTERO
10640;Scomber spp;0958;O Grove;0903;ENTERO
10640;Scomber spp;0958;O Grove;0902;ENTERO
10640;Scomber spp;0958;O Grove;0901;ENTERO
10640;Scomber spp;0956;Vilaxoan;0909;ENTERO
10640;Scomber spp;0956;Vilaxoan;0908;ENTERO
10640;Scomber spp;0956;Vilaxoan;0907;ENTERO
10640;Scomber spp;0956;Vilaxoan;0906;ENTERO
10640;Scomber spp;0956;Vilaxoan;0905;ENTERO
10640;Scomber spp;0922;Vigo;0908;ENTERO
10640;Scomber spp;0922;Vigo;0907;ENTERO
10640;Scomber spp;0922;Vigo;0906;ENTERO
10640;Scomber spp;0922;Vigo;0905;ENTERO
10640;Scomber spp;0922;Vigo;0904;ENTERO
10640;Scomber spp;0922;Vigo;0903;ENTERO
10640;Scomber spp;0922;Vigo;0902;ENTERO
10640;Scomber spp;0922;Vigo;0901;ENTERO
10640;Scomber spp;0921;Marín;0909;ENTERO
10640;Scomber spp;0921;Marín;0908;ENTERO
10640;Scomber spp;1422;Bustio;1401;ENTERO
10640;Scomber spp;0956;Vilaxoan;0904;ENTERO
10640;Scomber spp;0956;Vilaxoan;0903;ENTERO
10640;Scomber spp;0956;Vilaxoan;0902;ENTERO
10640;Scomber spp;0956;Vilaxoan;0901;ENTERO
10640;Scomber spp;0921;Marín;0907;ENTERO
10640;Scomber spp;0921;Marín;0906;ENTERO
10640;Scomber spp;0921;Marín;0905;ENTERO
10640;Scomber spp;0921;Marín;0904;ENTERO
10640;Scomber spp;1424;Ribadesella;1401;ENTERO
10640;Scomber spp;1423;Llanes;1401;ENTERO
10640;Scomber spp;0947;Porto do Son;0908;ENTERO
10640;Scomber spp;0947;Porto do Son;0907;ENTERO
10640;Scomber spp;0947;Porto do Son;0906;ENTERO
10640;Scomber spp;0947;Porto do Son;0905;ENTERO
10640;Scomber spp;0921;Marín;0903;ENTERO
10640;Scomber spp;0921;Marín;0902;ENTERO
10640;Scomber spp;0921;Marín;0901;ENTERO
10640;Scomber spp;0920;Portonovo;0908;ENTERO
10640;Scomber spp;0920;Portonovo;0907;ENTERO
10640;Scomber spp;0920;Portonovo;0906;ENTERO
10640;Scomber spp;0920;Portonovo;0905;ENTERO
10640;Scomber spp;0947;Porto do Son;0904;ENTERO
10640;Scomber spp;0947;Porto do Son;0903;ENTERO
10640;Scomber spp;0947;Porto do Son;0902;ENTERO
10640;Scomber spp;0947;Porto do Son;0901;ENTERO
10640;Scomber spp;0920;Portonovo;0904;ENTERO
10640;Scomber spp;0920;Portonovo;0903;ENTERO
10640;Scomber spp;0920;Portonovo;0902;ENTERO
10640;Scomber spp;0920;Portonovo;0901;ENTERO
10640;Scomber spp;0919;Cambados;0909;ENTERO
10640;Scomber spp;0919;Cambados;0908;ENTERO
10640;Scomber spp;0919;Cambados;0907;ENTERO
